Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Brand
CHEVROLET Monte Carlo,3.8,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.8042,midsize car,0,17,27,21,6,no,CHEVROLET
CHEVROLET Prizm,1.8,4,Auto-L3,2WD,Gasoline,CL,LEV,LEV,YNTXV01.8FFA,small car,2,24,29,26,8,no,CHEVROLET
CHEVROLET Prizm,1.8,4,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YNTXV01.8FFA,small car,2,25,34,28,8,no,CHEVROLET
CHEVROLET Prizm,1.8,4,Man-5,2WD,Gasoline,CL,LEV,LEV,YNTXV01.8FFA,small car,2,27,34,30,8,no,CHEVROLET
CHEVROLET S10,2.2,4,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YGMXT02.2122,pickup,2,17,23,19,5,no,CHEVROLET
CHEVROLET S10,2.2,4,Man-5,2WD,Gasoline,NF,LEV,LEV,YGMXT02.2122,pickup,2,19,25,22,6,no,CHEVROLET
CHEVROLET S10,4.3,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXT04.3187,pickup,2,15,20,17,4,no,CHEVROLET
CHEVROLET S10,2.2,4,Auto-L4,2WD,Gasoline,CL,TLEV,TLEV,YGMXX02.2023,pickup,1,17,24,19,5,no,CHEVROLET
CHEVROLET S10,2.2,4,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YGMXX02.2023,pickup,1,20,26,23,7,no,CHEVROLET
CHEVROLET S10,4.3,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXT04.3188,pickup,1,15,20,17,4,no,CHEVROLET
CHEVROLET S10,4.3,6,Man-5,2WD,Gasoline,CL,LEV,LEV,YGMXT04.3188,pickup,1,16,21,18,5,no,CHEVROLET
CHEVROLET S10,4.3,6,Auto-L4,4WD,Gasoline,CL,LEV,LEV,YGMXT04.3188,pickup,1,14,19,16,4,no,CHEVROLET
CHEVROLET S10,4.3,6,Man-5,4WD,Gasoline,CL,LEV,LEV,YGMXT04.3188,pickup,1,15,20,17,4,no,CHEVROLET
CHEVROLET S10,4.3,6,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YGMXT04.3186,pickup,1,16,21,18,5,no,CHEVROLET
CHEVROLET S10,2.2,4,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT02.2121,pickup,0,17,23,19,5,no,CHEVROLET
CHEVROLET S10,2.2,4,Man-5,2WD,Gasoline,FA,T1,TIER 1,YGMXT02.2121,pickup,0,19,25,22,6,no,CHEVROLET
CHEVROLET S10,2.2,4,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXX02.4021,pickup,0,17,24,19,5,no,CHEVROLET
CHEVROLET S10,2.2,4,Man-5,2WD,Gasoline,FA,T1,TIER 1,YGMXX02.4021,pickup,0,20,26,23,7,no,CHEVROLET
CHEVROLET S10,4.3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3181,pickup,0,15,20,17,4,no,CHEVROLET
CHEVROLET S10,4.3,6,Man-5,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3181,pickup,0,16,21,18,5,no,CHEVROLET
CHEVROLET S10,4.3,6,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YGMXT04.3182,pickup,0,14,19,16,4,no,CHEVROLET
CHEVROLET S10,4.3,6,Man-5,4WD,Gasoline,FA,T1,TIER 1,YGMXT04.3182,pickup,0,15,20,17,4,no,CHEVROLET
CHEVROLET Silverado 1500,4.3,6,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA04.3190,pickup,1,13,17,14,2,no,CHEVROLET
CHEVROLET Silverado 1500,4.3,6,Auto-L4,4WD,Gasoline,CA,LEV,LEV,YGMXA04.3190,pickup,1,14,18,16,4,no,CHEVROLET
CHEVROLET Silverado 1500,4.8,8,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA05.3183,pickup,1,12,17,14,2,no,CHEVROLET
CHEVROLET Silverado 1500,4.8,8,Auto-L4,4WD,Gasoline,CA,LEV,LEV,YGMXA05.3183,pickup,1,14,17,15,3,no,CHEVROLET
CHEVROLET Silverado 1500,5.3,8,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA05.3183,pickup,1,12,17,14,2,no,CHEVROLET
CHEVROLET Silverado 1500,5.3,8,Auto-L4,4WD,Gasoline,CA,LEV,LEV,YGMXA05.3183,pickup,1,13,16,14,2,no,CHEVROLET
CHEVROLET Silverado 1500,4.3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3184,pickup,0,13,17,14,2,no,CHEVROLET
CHEVROLET Silverado 1500,4.3,6,Man-5,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3184,pickup,0,13,18,15,3,no,CHEVROLET
CHEVROLET Silverado 1500,4.3,6,Man-5,4WD,Gasoline,FA,T1,TIER 1,YGMXT04.3184,pickup,0,13,16,15,3,no,CHEVROLET
CHEVROLET Silverado 1500,4.3,6,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YGMXT04.3184,pickup,0,14,18,16,4,no,CHEVROLET
CHEVROLET Silverado 1500,4.3,6,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YGMXT04.3184,pickup,0,13,17,14,2,no,CHEVROLET
CHEVROLET Silverado 1500,4.3,6,Man-5,2WD,Gasoline,CA,T1,TIER 1,YGMXT04.3184,pickup,0,13,18,15,3,no,CHEVROLET
CHEVROLET Silverado 1500,4.3,6,Man-5,4WD,Gasoline,CA,T1,TIER 1,YGMXT04.3184,pickup,0,13,16,15,3,no,CHEVROLET
CHEVROLET Silverado 1500,4.3,6,Auto-L4,4WD,Gasoline,CA,T1,TIER 1,YGMXT04.3184,pickup,0,14,18,16,4,no,CHEVROLET
CHEVROLET Silverado 1500,4.8,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.3181,pickup,0,12,17,14,2,no,CHEVROLET
CHEVROLET Silverado 1500,4.8,8,Man-5,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.3181,pickup,0,12,17,14,2,no,CHEVROLET
CHEVROLET Silverado 1500,4.8,8,Man-5,4WD,Gasoline,FA,T1,TIER 1,YGMXT05.3181,pickup,0,13,18,15,3,no,CHEVROLET
CHEVROLET Silverado 1500,4.8,8,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YGMXT05.3181,pickup,0,14,17,15,3,no,CHEVROLET
CHEVROLET Silverado 1500,4.8,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YGMXT05.3181,pickup,0,12,17,14,2,no,CHEVROLET
CHEVROLET Silverado 1500,4.8,8,Man-5,2WD,Gasoline,CA,T1,TIER 1,YGMXT05.3181,pickup,0,12,17,14,2,no,CHEVROLET
CHEVROLET Silverado 1500,4.8,8,Man-5,4WD,Gasoline,CA,T1,TIER 1,YGMXT05.3181,pickup,0,13,18,15,3,no,CHEVROLET
CHEVROLET Silverado 1500,4.8,8,Auto-L4,4WD,Gasoline,CA,T1,TIER 1,YGMXT05.3181,pickup,0,14,17,15,3,no,CHEVROLET
CHEVROLET Silverado 1500,5.3,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.3181,pickup,0,12,17,14,2,no,CHEVROLET
CHEVROLET Silverado 1500,5.3,8,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YGMXT05.3181,pickup,0,13,16,14,2,no,CHEVROLET
CHEVROLET Silverado 1500,5.3,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YGMXT05.3181,pickup,0,12,17,14,2,no,CHEVROLET
CHEVROLET Silverado 1500,5.3,8,Auto-L4,4WD,Gasoline,CA,T1,TIER 1,YGMXT05.3181,pickup,0,13,16,14,2,no,CHEVROLET
CHEVROLET Silverado 2500,5.3,8,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA05.3183,pickup,1,14,18,15,3,no,CHEVROLET
CHEVROLET Silverado 2500,5.3,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.3181,pickup,0,14,18,15,3,no,CHEVROLET
CHEVROLET Silverado 2500,6,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT06.0192,pickup,0,11,15,12,0,no,CHEVROLET
CHEVROLET Silverado 2500,6,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YGMXT06.0192,pickup,0,11,15,12,0,no,CHEVROLET
CHEVROLET Suburban 1500,5.3,8,Auto-L4,4WD,Gasoline,CA,LEV,LEV,YGMXA05.3184,SUV,0,12,15,13,1,no,CHEVROLET
CHEVROLET Suburban 1500,5.3,8,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YGMXT05.3182,SUV,0,12,15,13,1,no,CHEVROLET
CHEVROLET Suburban 1500,5.7,8,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA05.7185,SUV,0,12,17,14,2,no,CHEVROLET
CHEVROLET Suburban 1500,5.7,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.7189,SUV,0,12,17,14,2,no,CHEVROLET
CHEVROLET Suburban 1500,5.7,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YGMXT05.7189,SUV,0,12,17,14,2,no,CHEVROLET
CHEVROLET Tahoe 1500,5.7,8,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA05.7194,SUV,1,12,16,14,2,no,CHEVROLET
CHEVROLET Tahoe 1500,4.8,8,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA05.3184,SUV,0,13,17,14,2,no,CHEVROLET
CHEVROLET Tahoe 1500,4.8,8,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA05.3184,SUV,0,13,18,15,3,no,CHEVROLET
CHEVROLET Tahoe 1500,4.8,8,Auto-L4,4WD,Gasoline,CA,LEV,LEV,YGMXA05.3184,SUV,0,13,16,14,2,no,CHEVROLET
CHEVROLET Tahoe 1500,4.8,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.3182,SUV,0,13,17,14,2,no,CHEVROLET
CHEVROLET Tahoe 1500,4.8,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.3182,SUV,0,13,18,15,3,no,CHEVROLET
CHEVROLET Tahoe 1500,4.8,8,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YGMXT05.3182,SUV,0,13,16,14,2,no,CHEVROLET
CHEVROLET Tahoe 1500,5.3,8,Auto-L4,4WD,Gasoline,CA,LEV,LEV,YGMXA05.3184,SUV,0,13,16,14,2,no,CHEVROLET
CHEVROLET Tahoe 1500,5.3,8,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YGMXT05.3182,SUV,0,13,16,14,2,no,CHEVROLET
CHEVROLET Tahoe 1500,5.7,8,Auto-L4,4WD,Gasoline,CA,LEV,LEV,YGMXA05.7185,SUV,0,11,15,13,1,no,CHEVROLET
CHEVROLET Tahoe 1500,5.7,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.7188,SUV,0,12,16,14,2,no,CHEVROLET
CHEVROLET Tahoe 1500,5.7,8,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YGMXT05.7189,SUV,0,11,15,13,1,no,CHEVROLET
CHEVROLET Tahoe 1500,5.7,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YGMXT05.7188,SUV,0,12,16,14,2,no,CHEVROLET
CHEVROLET Tahoe 1500,5.7,8,Auto-L4,4WD,Gasoline,CA,T1,TIER 1,YGMXT05.7189,SUV,0,11,15,13,1,no,CHEVROLET
CHEVROLET Tracker,2,4,Man-5,2WD,Gasoline,CL,LEV,LEV,YSKXT2.00LMA,SUV,2,20,23,21,6,no,CHEVROLET
CHEVROLET Tracker,2,4,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YSKXT2.00LMA,SUV,2,21,24,22,6,no,CHEVROLET
CHEVROLET Tracker,2,4,Man-5,4WD,Gasoline,CL,LEV,LEV,YSKXT2.00LMA,SUV,2,20,23,21,6,no,CHEVROLET
CHEVROLET Tracker,2,4,Auto-L4,4WD,Gasoline,CL,LEV,LEV,YSKXT2.00LMA,SUV,2,20,23,21,6,no,CHEVROLET
CHEVROLET Tracker,2,4,Man-5,2WD,Gasoline,FA,T1,TIER 1,YSKXT2.00CMA,SUV,0,20,23,21,6,no,CHEVROLET
CHEVROLET Tracker,2,4,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YSKXT2.00CMA,SUV,0,21,24,22,6,no,CHEVROLET
CHEVROLET Tracker,2,4,Man-5,4WD,Gasoline,FA,T1,TIER 1,YSKXT2.00CMA,SUV,0,20,23,21,6,no,CHEVROLET
CHEVROLET Tracker,2,4,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YSKXT2.00CMA,SUV,0,20,23,21,6,no,CHEVROLET
CHEVROLET Tracker Convertible,1.6,4,Man-5,2WD,Gasoline,CL,LEV,LEV,YSKXT1.59LMA,SUV,2,22,26,24,7,no,CHEVROLET
CHEVROLET Tracker Convertible,1.6,4,Man-5,4WD,Gasoline,CL,LEV,LEV,YSKXT1.59LMA,SUV,2,22,25,23,7,no,CHEVROLET
CHEVROLET Tracker Convertible,2,4,Man-5,2WD,Gasoline,CL,LEV,LEV,YSKXT2.00LMA,SUV,2,20,23,21,6,no,CHEVROLET
CHEVROLET Tracker Convertible,2,4,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YSKXT2.00LMA,SUV,2,20,23,22,6,no,CHEVROLET
CHEVROLET Tracker Convertible,2,4,Man-5,4WD,Gasoline,CL,LEV,LEV,YSKXT2.00LMA,SUV,2,20,23,21,6,no,CHEVROLET
CHEVROLET Tracker Convertible,2,4,Auto-L4,4WD,Gasoline,CL,LEV,LEV,YSKXT2.00LMA,SUV,2,20,23,21,6,no,CHEVROLET
CHEVROLET Tracker Convertible,1.6,4,Man-5,2WD,Gasoline,FA,T1,TIER 1,YSKXT1.59CMC,SUV,0,22,26,24,7,no,CHEVROLET
CHEVROLET Tracker Convertible,1.6,4,Man-5,4WD,Gasoline,FA,T1,TIER 1,YSKXT1.59CMC,SUV,0,22,25,23,7,no,CHEVROLET
CHEVROLET Tracker Convertible,2,4,Man-5,2WD,Gasoline,FA,T1,TIER 1,YSKXT2.00CMA,SUV,0,20,23,21,6,no,CHEVROLET
CHEVROLET Tracker Convertible,2,4,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YSKXT2.00CMA,SUV,0,20,23,22,6,no,CHEVROLET
CHEVROLET Tracker Convertible,2,4,Man-5,4WD,Gasoline,FA,T1,TIER 1,YSKXT2.00CMA,SUV,0,20,23,21,6,no,CHEVROLET
CHEVROLET Tracker Convertible,2,4,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YSKXT2.00CMA,SUV,0,20,23,21,6,no,CHEVROLET
CHEVROLET Van 1500,4.3,6,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA04.3192,van,1,13,17,15,3,no,CHEVROLET
CHEVROLET Van 1500,4.3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3180,van,0,13,17,15,3,no,CHEVROLET
CHEVROLET Van 1500,4.3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3185,van,0,13,17,15,3,no,CHEVROLET
CHEVROLET Van 1500,5,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.7188,van,0,13,17,15,3,no,CHEVROLET
CHEVROLET Van 1500,5,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.7189,van,0,13,17,15,3,no,CHEVROLET
CHEVROLET Van 1500,5,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YGMXT05.7188,van,0,13,17,15,3,no,CHEVROLET
CHEVROLET Van 1500,5,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YGMXT05.7189,van,0,13,17,15,3,no,CHEVROLET
CHEVROLET Van 1500,5.7,8,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA05.7185,van,0,12,17,14,2,no,CHEVROLET
CHEVROLET Van 1500,5.7,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.7187,van,0,12,17,14,2,no,CHEVROLET
CHEVROLET Van 2500,4.3,6,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA04.3192,van,1,13,17,15,3,no,CHEVROLET
CHEVROLET Van 2500,4.3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3180,van,0,13,17,15,3,no,CHEVROLET
CHEVROLET Van 2500,4.3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3185,van,0,13,17,15,3,no,CHEVROLET
CHEVROLET Van 2500,5,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.7188,van,0,13,17,15,3,no,CHEVROLET
CHEVROLET Van 2500,5,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.7189,van,0,13,17,15,3,no,CHEVROLET
CHEVROLET Van 2500,5,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YGMXT05.7188,van,0,13,17,15,3,no,CHEVROLET
CHEVROLET Van 2500,5,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YGMXT05.7189,van,0,13,17,15,3,no,CHEVROLET
CHEVROLET Van 2500,5.7,8,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA05.7185,van,0,12,17,14,2,no,CHEVROLET
CHEVROLET Van 2500,5.7,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.7187,van,0,12,17,14,2,no,CHEVROLET
CHEVROLET Venture,3.4,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXT03.4142,minivan,1,17,24,19,5,no,CHEVROLET
CHEVROLET Venture,3.4,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT03.4141,minivan,0,17,24,19,5,no,CHEVROLET
CHRYSLER 300M,3.5,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YCRXV0215V30,large car,2,16,24,19,5,no,CHRYSLER
CHRYSLER 300M,3.5,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXV03.5VB0,large car,0,16,24,19,5,no,CHRYSLER
CHRYSLER Caravan,3.8,6,Auto-L4,4WD,Gasoline,CL,T1,TIER 1,YCRXT03.82B0,minivan,0,14,21,17,4,no,CHRYSLER
CHRYSLER Caravan,3.8,6,Auto-L4,4WD,Gasoline,CL,T1,TIER 1,YCRXT03.82B0,minivan,0,15,21,17,4,no,CHRYSLER
CHRYSLER Cirrus,2.4,4,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YCRXV0148V30,midsize car,2,17,25,20,6,no,CHRYSLER
CHRYSLER Cirrus,2.5,6,Auto-L4,2WD,Gasoline,CL,TLEV,TLEV,YCRXV0152V20,midsize car,1,16,24,19,5,no,CHRYSLER
CHRYSLER Cirrus,2.5,6,Auto-L4,2WD,Gasoline,CL,TLEV,TLEV,YCRXV0152V20,midsize car,1,17,25,20,6,no,CHRYSLER
CHRYSLER Cirrus,2.4,4,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXV02.4VB0,midsize car,0,17,25,20,6,no,CHRYSLER
CHRYSLER Cirrus,2.5,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXV02.5VB0,midsize car,0,16,24,19,5,no,CHRYSLER
CHRYSLER Cirrus,2.5,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXV02.5VB0,midsize car,0,17,25,20,6,no,CHRYSLER
CHRYSLER Concorde,2.7,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YCRXV0165V30,large car,2,18,27,21,6,no,CHRYSLER
CHRYSLER Concorde,3.2,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YCRXV0215V30,large car,2,17,25,20,6,no,CHRYSLER
CHRYSLER Concorde,2.7,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXV02.7VB0,large car,0,18,27,21,6,no,CHRYSLER
CHRYSLER Concorde,3.2,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXV03.5VB0,large car,0,17,25,20,6,no,CHRYSLER
CHRYSLER LHS,3.5,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YCRXV0215V30,large car,2,16,24,19,5,no,CHRYSLER
CHRYSLER LHS,3.5,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXV03.5VB0,large car,0,16,24,19,5,no,CHRYSLER
CHRYSLER Sebring,2.5,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YDSXV02.5GFG,small car,0,17,25,20,6,no,CHRYSLER
CHRYSLER Sebring Convertible,2.5,6,Auto-L4,2WD,Gasoline,CL,TLEV,TLEV,YCRXV0152V20,small car,1,16,24,19,5,no,CHRYSLER
CHRYSLER Sebring Convertible,2.5,6,Auto-L4,2WD,Gasoline,CL,TLEV,TLEV,YCRXV0152V20,small car,1,17,25,20,6,no,CHRYSLER
CHRYSLER Sebring Convertible,2.5,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXV02.5VB0,small car,0,16,24,19,5,no,CHRYSLER
CHRYSLER Sebring Convertible,2.5,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXV02.5VB0,small car,0,17,25,20,6,no,CHRYSLER
CHRYSLER Town & Country,3.3,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YCRXT0201230,minivan,1,16,22,18,5,no,CHRYSLER
CHRYSLER Town & Country,3.8,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YCRXT0232230,minivan,1,15,22,18,5,no,CHRYSLER
CHRYSLER Town & Country,3.3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXT03.32BP,minivan,0,16,22,18,5,no,CHRYSLER
CHRYSLER Town & Country,3.8,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXT03.82B0,minivan,0,15,22,18,5,no,CHRYSLER
CHRYSLER Town & Country,3.8,6,Auto-L4,4WD,Gasoline,CL,T1,TIER 1,YCRXT03.82B0,minivan,0,15,21,17,4,no,CHRYSLER
CHRYSLER Voyager,3.3,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YCRXT0201230,minivan,1,16,23,19,5,no,CHRYSLER
CHRYSLER Voyager,3.8,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YCRXT0232230,minivan,1,15,22,18,5,no,CHRYSLER
CHRYSLER Voyager,2.4,4,Auto-L3,2WD,Gasoline,FA,T1,TIER 1,YCRXT02.42B0,minivan,0,18,24,20,6,no,CHRYSLER
CHRYSLER Voyager,3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXT03.02B0,minivan,0,16,23,18,5,no,CHRYSLER
CHRYSLER Voyager,3.3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXT03.32BP,minivan,0,16,23,19,5,no,CHRYSLER
CHRYSLER Voyager,3.8,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXT03.82B0,minivan,0,15,22,18,5,no,CHRYSLER
DAEWOO Lanos,1.5,4,Auto-4,2WD,Gasoline,CL,TLEV,TLEV,YDWXV01.5S01,small car,1,21,33,25,7,no,DAEWOO
DAEWOO Lanos,1.5,4,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YDWXV01.5S01,small car,1,23,33,27,8,no,DAEWOO
DAEWOO Lanos,1.6,4,Auto-4,2WD,Gasoline,CL,TLEV,TLEV,YDWXV01.6D01,small car,1,20,31,24,7,no,DAEWOO
DAEWOO Lanos,1.6,4,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YDWXV01.6D01,small car,1,23,33,26,8,no,DAEWOO
DAEWOO Leganza,2.2,4,Auto-4,2WD,Gasoline,CL,TLEV,TLEV,YDWXV02.2D01,midsize car,1,18,26,20,6,no,DAEWOO
DAEWOO Leganza,2.2,4,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YDWXV02.2D01,midsize car,1,18,27,21,6,no,DAEWOO
DAEWOO Nubira,2,4,Auto-4,2WD,Gasoline,CL,TLEV,TLEV,YDWXV02.2D01,small car,1,20,28,23,7,no,DAEWOO
DAEWOO Nubira,2,4,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YDWXV02.2D01,small car,1,20,29,23,7,no,DAEWOO
DAEWOO Nubira Station Wagon,2,4,Auto-4,2WD,Gasoline,CL,TLEV,TLEV,YDWXV02.2D01,station wagon,1,20,28,23,7,no,DAEWOO
DAEWOO Nubira Station Wagon,2,4,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YDWXV02.2D01,station wagon,1,20,29,23,7,no,DAEWOO
DODGE Avenger,2.5,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YDSXV02.5GFG,small car,0,17,25,20,6,no,DODGE
DODGE B1500,3.9,6,Auto-L3,2WD,Gasoline,FA,T1,TIER 1,YCRXT03.95B2,van,0,13,16,14,2,no,DODGE
DODGE B1500,3.9,6,Auto-L3,2WD,Gasoline,FA,T1,TIER 1,YCRXT03.95B2,van,0,13,15,14,2,no,DODGE
DODGE B1500,3.9,6,Auto-L3,2WD,Gasoline,CA,T1,TIER 1,YCRXA0239H11,van,0,13,16,14,2,no,DODGE
DODGE B1500,3.9,6,Auto-L3,2WD,Gasoline,CA,T1,TIER 1,YCRXA0239H11,van,0,13,15,14,2,no,DODGE
DODGE B1500,5.2,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXT05.95B1,van,0,12,17,14,2,no,DODGE
DODGE B1500,5.2,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXT05.95B1,van,0,12,17,14,2,no,DODGE
DODGE B1500,5.2,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXT05.96B1,van,0,12,17,14,2,no,DODGE
DODGE B1500,5.2,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YCRXA0360H11,van,0,12,17,14,2,no,DODGE
DODGE B1500,5.2,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YCRXA0360H11,van,0,12,17,14,2,no,DODGE
DODGE B1500,5.2,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YCRXA0360J11,van,0,12,17,14,2,no,DODGE
DODGE B1500,5.9,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXT05.95B1,van,0,11,16,13,1,no,DODGE
DODGE B1500,5.9,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXT05.96B1,van,0,11,16,13,1,no,DODGE
DODGE B1500,5.9,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YCRXA0360H11,van,0,11,16,13,1,no,DODGE
DODGE B1500,5.9,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YCRXA0360J11,van,0,11,16,13,1,no,DODGE
DODGE B2500,5.2,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXT05.96B1,van,0,12,17,14,2,no,DODGE
DODGE B2500,5.2,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YCRXT05.96B1,van,0,11,14,12,0,no,DODGE
DODGE B2500,5.2,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YCRXA0360J11,van,0,12,17,14,2,no,DODGE
DODGE B2500,5.2,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YCRXA0360J11,van,0,11,14,12,0,no,DODGE
